measure,location,sex,age,cause,metric,year,val,upper,lower
Incidence,High SDI,Both,All ages,Breast cancer,Rate,2004,62.55359104,64.02563062,59.90075739
Incidence,High SDI,Both,Age-standardized,Breast cancer,Rate,2004,44.86631278,45.84165462,43.17795868
Incidence,High-middle SDI,Both,All ages,Breast cancer,Number,2005,371136.9669,383993.6347,357513.5815
Incidence,High-middle SDI,Both,All ages,Breast cancer,Rate,2005,28.37501258,29.35795996,27.33344635
Incidence,High-middle SDI,Both,Age-standardized,Breast cancer,Rate,2005,25.08707546,25.95283382,24.09351252
Incidence,High-middle SDI,Both,All ages,Breast cancer,Number,2007,387752.6255,401166.9706,372557.1726
Incidence,High-middle SDI,Both,All ages,Breast cancer,Rate,2007,29.20720553,30.21763205,28.06261827
Incidence,High-middle SDI,Both,Age-standardized,Breast cancer,Rate,2007,25.09460792,26.00459905,24.0285873
Incidence,Low SDI,Both,All ages,Breast cancer,Number,2003,39355.35254,43886.81447,34915.97288
Incidence,Low SDI,Both,All ages,Breast cancer,Rate,2003,5.276226159,5.883742454,4.681054992
Incidence,Low SDI,Both,Age-standardized,Breast cancer,Rate,2003,10.73392411,11.97629809,9.472767162
Incidence,Global,Both,All ages,Breast cancer,Number,2008,1490410.405,1534318.461,1433242.26
Incidence,Global,Both,All ages,Breast cancer,Rate,2008,21.85572492,22.49960287,21.01739794
Incidence,Global,Both,Age-standardized,Breast cancer,Rate,2008,23.62347827,24.35814398,22.59784631
Incidence,Low SDI,Both,All ages,Breast cancer,Number,2005,42346.60865,47314.33196,37463.15887
Incidence,Low SDI,Both,All ages,Breast cancer,Rate,2005,5.378001736,6.008900535,4.757805639
Incidence,Low SDI,Both,Age-standardized,Breast cancer,Rate,2005,10.94587899,12.26141532,9.657054508
Incidence,High SDI,Both,All ages,Breast cancer,Number,2006,581118.7974,596285.6963,556330.349
Incidence,High SDI,Both,All ages,Breast cancer,Rate,2006,62.96647534,64.60986765,60.28055082
Incidence,High SDI,Both,Age-standardized,Breast cancer,Rate,2006,44.25137226,45.31271882,42.52249394
Incidence,Global,Both,All ages,Breast cancer,Number,2009,1538366.844,1581875.91,1480489.762
Incidence,Global,Both,All ages,Breast cancer,Rate,2009,22.28393246,22.91418077,21.44555702
Incidence,Global,Both,Age-standardized,Breast cancer,Rate,2009,23.75964367,24.45969967,22.76627248
Incidence,High SDI,Both,All ages,Breast cancer,Number,2005,577195.4975,592056.921,552245.9208
Incidence,High SDI,Both,All ages,Breast cancer,Rate,2005,63.05424462,64.67774278,60.32869198
Incidence,High SDI,Both,Age-standardized,Breast cancer,Rate,2005,44.74314257,45.81310914,43.05820028
Incidence,Low SDI,Both,All ages,Breast cancer,Number,2006,43858.64887,48697.56816,38810.55173
Incidence,Low SDI,Both,All ages,Breast cancer,Rate,2006,5.422858506,6.021161811,4.798691615
Incidence,Low SDI,Both,Age-standardized,Breast cancer,Rate,2006,11.02614137,12.29621996,9.748897287
Incidence,High SDI,Both,All ages,Breast cancer,Number,2007,589701.3179,605875.9379,563045.4706
Incidence,High SDI,Both,All ages,Breast cancer,Rate,2007,63.32932538,65.06635349,60.46669514
Incidence,High SDI,Both,Age-standardized,Breast cancer,Rate,2007,44.04819389,45.14670287,42.21104842
Incidence,Middle SDI,Both,All ages,Breast cancer,Number,2003,236325.1628,250170.5354,223789.1807
Incidence,Middle SDI,Both,All ages,Breast cancer,Rate,2003,11.53160808,12.20720017,10.91990837
Incidence,Middle SDI,Both,Age-standardized,Breast cancer,Rate,2003,13.65631148,14.46179579,12.93789524
Incidence,High-middle SDI,Both,All ages,Breast cancer,Number,2008,401845.5449,416712.5767,386573.722
Incidence,High-middle SDI,Both,All ages,Breast cancer,Rate,2008,30.04894314,31.16066031,28.90695676
Incidence,High-middle SDI,Both,Age-standardized,Breast cancer,Rate,2008,25.44895491,26.39726808,24.43093458
Incidence,Middle SDI,Both,All ages,Breast cancer,Number,2005,260913.8015,275956.5409,248030.2375
Incidence,Middle SDI,Both,All ages,Breast cancer,Rate,2005,12.46079504,13.17921044,11.84549815
Incidence,Middle SDI,Both,Age-standardized,Breast cancer,Rate,2005,14.22323748,15.05605749,13.50313991
Incidence,Low-middle SDI,Both,All ages,Breast cancer,Number,2007,127609.4575,137447.4399,117954.6625
Incidence,Low-middle SDI,Both,All ages,Breast cancer,Rate,2007,8.515175303,9.171648158,7.870926251
Incidence,Low-middle SDI,Both,Age-standardized,Breast cancer,Rate,2007,11.94042219,12.82864266,11.03999051
Incidence,Global,Both,All ages,Breast cancer,Number,2010,1583255.338,1635271.327,1524294.717
Incidence,Global,Both,All ages,Breast cancer,Rate,2010,22.65898085,23.40341498,21.81515765
Incidence,Global,Both,Age-standardized,Breast cancer,Rate,2010,23.83838114,24.62767323,22.84449665
Incidence,Middle SDI,Both,All ages,Breast cancer,Number,2006,272852.8217,287342.8447,259089.8708
Incidence,Middle SDI,Both,All ages,Breast cancer,Rate,2006,12.89014465,13.574684,12.23995373
Incidence,Middle SDI,Both,Age-standardized,Breast cancer,Rate,2006,14.45227412,15.22774865,13.73172052
Incidence,Middle SDI,Both,All ages,Breast cancer,Number,2009,318600.8132,335571.1137,302396.1418
Incidence,Middle SDI,Both,All ages,Breast cancer,Rate,2009,14.59310272,15.37040562,13.85086847
Incidence,Middle SDI,Both,Age-standardized,Breast cancer,Rate,2009,15.48730968,16.28076808,14.68773086
Incidence,Global,Both,All ages,Breast cancer,Number,2011,1626099.908,1686880.378,1563059.358
Incidence,Global,Both,All ages,Breast cancer,Rate,2011,22.99381169,23.8532759,22.10238888
Incidence,Global,Both,Age-standardized,Breast cancer,Rate,2011,23.87234817,24.76228594,22.87873382
Incidence,High-middle SDI,Both,All ages,Breast cancer,Number,2010,424503.7868,440639.2698,407128.0198
Incidence,High-middle SDI,Both,All ages,Breast cancer,Rate,2010,31.31071529,32.50084252,30.02910672
Incidence,High-middle SDI,Both,Age-standardized,Breast cancer,Rate,2010,25.74683103,26.73653857,24.64520425
Incidence,High SDI,Both,All ages,Breast cancer,Number,2010,622123.7598,640691.7346,593357.8935
Incidence,High SDI,Both,All ages,Breast cancer,Rate,2010,65.1087072,67.05194891,62.09819952
Incidence,High SDI,Both,Age-standardized,Breast cancer,Rate,2010,43.93177062,45.11461802,42.17094021
Incidence,High-middle SDI,Both,All ages,Breast cancer,Number,2009,413277.7,428151.9007,396178.5639
Incidence,High-middle SDI,Both,All ages,Breast cancer,Rate,2009,30.68803537,31.79252274,29.4183349
Incidence,High-middle SDI,Both,Age-standardized,Breast cancer,Rate,2009,25.61207294,26.49581392,24.51520552
Incidence,Low-middle SDI,Both,All ages,Breast cancer,Number,2010,146834.6115,158358.0407,136193.6022
Incidence,Low-middle SDI,Both,All ages,Breast cancer,Rate,2010,9.372653424,10.10820962,8.693423296
Incidence,Low-middle SDI,Both,Age-standardized,Breast cancer,Rate,2010,12.56932728,13.53826544,11.6589934
Incidence,High SDI,Both,All ages,Breast cancer,Number,2008,605558.1242,622904.8264,577545.3172
Incidence,High SDI,Both,All ages,Breast cancer,Rate,2008,64.42732745,66.27290034,61.44695246
Incidence,High SDI,Both,Age-standardized,Breast cancer,Rate,2008,44.37987523,45.53715691,42.61694282
Incidence,Low-middle SDI,Both,All ages,Breast cancer,Number,2009,138475.9425,149547.8424,127730.2953
Incidence,Low-middle SDI,Both,All ages,Breast cancer,Rate,2009,8.969073713,9.68619962,8.273079158
Incidence,Low-middle SDI,Both,Age-standardized,Breast cancer,Rate,2009,12.22255589,13.18271815,11.2891042
Incidence,Low-middle SDI,Both,All ages,Breast cancer,Number,2008,133039.6539,143109.9519,123329.0091
Incidence,Low-middle SDI,Both,All ages,Breast cancer,Rate,2008,8.745250401,9.407213021,8.106929285
Incidence,Low-middle SDI,Both,Age-standardized,Breast cancer,Rate,2008,12.09760692,12.99151463,11.20949611
Incidence,Low SDI,Both,All ages,Breast cancer,Number,2007,45319.74023,50893.6407,40145.73944
Incidence,Low SDI,Both,All ages,Breast cancer,Rate,2007,5.453705332,6.124459633,4.83107432
Incidence,Low SDI,Both,Age-standardized,Breast cancer,Rate,2007,11.06597055,12.39651631,9.787893546
Incidence,High SDI,Both,All ages,Breast cancer,Number,2009,617811.2683,635951.9834,588362.3119
Incidence,High SDI,Both,All ages,Breast cancer,Rate,2009,65.15494936,67.068086,62.04923511
Incidence,High SDI,Both,Age-standardized,Breast cancer,Rate,2009,44.45404874,45.62621518,42.59499977
Incidence,Low SDI,Both,All ages,Breast cancer,Number,2010,51536.19332,57695.03604,45770.48722
Incidence,Low SDI,Both,All ages,Breast cancer,Rate,2010,5.718608779,6.402012223,5.078828938
Incidence,Low SDI,Both,Age-standardized,Breast cancer,Rate,2010,11.46123754,12.83636432,10.12680267
Incidence,Low SDI,Both,All ages,Breast cancer,Number,2009,49200.27293,54799.75058,43534.7565
Incidence,Low SDI,Both,All ages,Breast cancer,Rate,2009,5.607612136,6.245813856,4.961883631
Incidence,Low SDI,Both,Age-standardized,Breast cancer,Rate,2009,11.30027477,12.58622003,9.984326752
Incidence,Middle SDI,Both,All ages,Breast cancer,Number,2007,285858.9412,301589.2406,271948.2769
Incidence,Middle SDI,Both,All ages,Breast cancer,Rate,2007,13.35373808,14.08857008,12.7039093
Incidence,Middle SDI,Both,Age-standardized,Breast cancer,Rate,2007,14.70786708,15.49386864,13.95898682
Incidence,Low SDI,Both,All ages,Breast cancer,Number,2008,47065.57438,52300.38415,41600.43742
Incidence,Low SDI,Both,All ages,Breast cancer,Rate,2008,5.5114083,6.12440781,4.871437331
Incidence,Low SDI,Both,Age-standardized,Breast cancer,Rate,2008,11.15561625,12.41933771,9.855050429
Incidence,Global,Both,All ages,Breast cancer,Number,2012,1656105.805,1715883.381,1582417.464
Incidence,Global,Both,All ages,Breast cancer,Rate,2012,23.13897055,23.9741778,22.10940326
Incidence,Global,Both,Age-standardized,Breast cancer,Rate,2012,23.71076151,24.58304897,22.56154921
Incidence,Global,Both,All ages,Breast cancer,Number,2013,1698732.881,1762581.112,1626555.689
Incidence,Global,Both,All ages,Breast cancer,Rate,2013,23.4555137,24.3371079,22.4589161
Incidence,Global,Both,Age-standardized,Breast cancer,Rate,2013,23.71434431,24.61894126,22.62236567
Incidence,High-middle SDI,Both,All ages,Breast cancer,Number,2011,431666.2135,451208.5785,413253.133
Incidence,High-middle SDI,Both,All ages,Breast cancer,Rate,2011,31.62269489,33.05431549,30.2738026
Incidence,High-middle SDI,Both,Age-standardized,Breast cancer,Rate,2011,25.61593081,26.77084404,24.5161776
Incidence,Middle SDI,Both,All ages,Breast cancer,Number,2010,337235.4696,356588.6951,318793.8394
Incidence,Middle SDI,Both,All ages,Breast cancer,Rate,2010,15.30007989,16.17811889,14.46339917
Incidence,Middle SDI,Both,Age-standardized,Breast cancer,Rate,2010,15.95012011,16.84848451,15.08840109
Incidence,Global,Both,All ages,Breast cancer,Number,2014,1746711.442,1817002.928,1667883.546
Incidence,Global,Both,All ages,Breast cancer,Rate,2014,23.84196618,24.801419,22.76599451
Incidence,Global,Both,Age-standardized,Breast cancer,Rate,2014,23.77603221,24.75996227,22.64073027
Incidence,Low-middle SDI,Both,All ages,Breast cancer,Number,2011,154706.9306,167598.947,141938.793
Incidence,Low-middle SDI,Both,All ages,Breast cancer,Rate,2011,9.734057352,10.54521446,8.930694612
Incidence,Low-middle SDI,Both,Age-standardized,Breast cancer,Rate,2011,12.8633511,13.90596148,11.83263914
Incidence,Global,Both,All ages,Breast cancer,Number,2015,1801604.943,1880006.472,1717594.832
Incidence,Global,Both,All ages,Breast cancer,Rate,2015,24.3133514,25.37141018,23.17960265
Incidence,Global,Both,Age-standardized,Breast cancer,Rate,2015,23.92975419,24.98020496,22.75791312
Incidence,High SDI,Both,All ages,Breast cancer,Number,2011,631999.2996,651490.5813,600898.0738
Incidence,High SDI,Both,All ages,Breast cancer,Rate,2011,65.65200741,67.67675929,62.421216
Incidence,High SDI,Both,Age-standardized,Breast cancer,Rate,2011,43.85821142,45.04765438,42.04138701
Incidence,Middle SDI,Both,All ages,Breast cancer,Number,2008,301927.3365,318413.489,286930.9257
Incidence,Middle SDI,Both,All ages,Breast cancer,Rate,2008,13.9594765,14.72170645,13.2661241
Incidence,Middle SDI,Both,Age-standardized,Breast cancer,Rate,2008,15.09371436,15.89217114,14.31431302
Incidence,High-middle SDI,Both,All ages,Breast cancer,Number,2012,438119.7979,458022.5122,417483.7198
Incidence,High-middle SDI,Both,All ages,Breast cancer,Rate,2012,31.86741072,33.3150695,30.36640944
Incidence,High-middle SDI,Both,Age-standardized,Breast cancer,Rate,2012,25.43815322,26.59353535,24.17830862
Incidence,Low-middle SDI,Both,All ages,Breast cancer,Number,2012,161507.8907,175450.6292,148255.1397
Incidence,Low-middle SDI,Both,All ages,Breast cancer,Rate,2012,10.01894896,10.88387008,9.196830391
Incidence,Low-middle SDI,Both,Age-standardized,Breast cancer,Rate,2012,13.05494053,14.13091045,12.00165142
Incidence,Low-middle SDI,Both,All ages,Breast cancer,Number,2013,170610.8335,186537.4425,155939.723
Incidence,Low-middle SDI,Both,All ages,Breast cancer,Rate,2013,10.43674552,11.41102108,9.539272338
Incidence,Low-middle SDI,Both,Age-standardized,Breast cancer,Rate,2013,13.4007476,14.62385046,12.25323224
Incidence,Low SDI,Both,All ages,Breast cancer,Number,2011,54023.37895,60305.21073,47882.87539
Incidence,Low SDI,Both,All ages,Breast cancer,Rate,2011,5.838208294,6.517074427,5.174615244
Incidence,Low SDI,Both,Age-standardized,Breast cancer,Rate,2011,11.63794133,12.92356256,10.31725178
Incidence,High-middle SDI,Both,All ages,Breast cancer,Number,2013,446656.6357,467758.8256,425296.6953
Incidence,High-middle SDI,Both,All ages,Breast cancer,Rate,2013,32.26644146,33.79086205,30.72340098
Incidence,High-middle SDI,Both,Age-standardized,Breast cancer,Rate,2013,25.38631152,26.58296658,24.17018178
Incidence,Low SDI,Both,All ages,Breast cancer,Number,2014,63304.09556,70531.84837,56206.39483
Incidence,Low SDI,Both,All ages,Breast cancer,Rate,2014,6.336234459,7.059674799,5.625811293
Incidence,Low SDI,Both,Age-standardized,Breast cancer,Rate,2014,12.37349771,13.71408679,11.0439598
Incidence,High SDI,Both,All ages,Breast cancer,Number,2012,632714.9131,652173.1878,600247.952
Incidence,High SDI,Both,All ages,Breast cancer,Rate,2012,65.24357529,67.25005148,61.8956842
Incidence,High SDI,Both,Age-standardized,Breast cancer,Rate,2012,43.0798787,44.27077146,41.24486219
Incidence,High-middle SDI,Both,All ages,Breast cancer,Number,2015,474953.2374,500892.6236,450121.5506
Incidence,High-middle SDI,Both,All ages,Breast cancer,Rate,2015,33.89194526,35.74294066,32.11999362
Incidence,High-middle SDI,Both,Age-standardized,Breast cancer,Rate,2015,25.87686756,27.29122718,24.52196532
Incidence,Global,Both,All ages,Breast cancer,Number,2016,1844756.883,1931356.313,1754499.647
Incidence,Global,Both,All ages,Breast cancer,Rate,2016,24.61460027,25.77009689,23.41029752
Incidence,Global,Both,Age-standardized,Breast cancer,Rate,2016,23.906683,25.01916675,22.69346078
Incidence,Low SDI,Both,All ages,Breast cancer,Number,2012,56824.17898,63748.61949,50687.00449
Incidence,Low SDI,Both,All ages,Breast cancer,Rate,2012,5.982099725,6.711062192,5.336015778
Incidence,Low SDI,Both,Age-standardized,Breast cancer,Rate,2012,11.86672458,13.18640774,10.61499481
Incidence,Low SDI,Both,All ages,Breast cancer,Number,2013,60083.65087,67357.00171,53238.24317
Incidence,Low SDI,Both,All ages,Breast cancer,Rate,2013,6.16513312,6.911445562,5.462731567
Incidence,Low SDI,Both,Age-standardized,Breast cancer,Rate,2013,12.14099517,13.53861111,10.79654108
Incidence,Low-middle SDI,Both,All ages,Breast cancer,Number,2014,180571.3416,198969.4608,163931.3201
Incidence,Low-middle SDI,Both,All ages,Breast cancer,Rate,2014,10.89593721,12.00610647,9.891854127
Incidence,Low-middle SDI,Both,Age-standardized,Breast cancer,Rate,2014,13.79430367,15.12571549,12.54806607
Incidence,High SDI,Both,All ages,Breast cancer,Number,2013,639055.3867,659611.0404,604636.904
Incidence,High SDI,Both,All ages,Breast cancer,Rate,2013,65.42477823,67.52921098,61.90110618
Incidence,High SDI,Both,Age-standardized,Breast cancer,Rate,2013,42.73898027,43.96520555,40.84421489
Incidence,Middle SDI,Both,All ages,Breast cancer,Number,2014,399392.786,428048.6298,373341.0883
Incidence,Middle SDI,Both,All ages,Breast cancer,Rate,2014,17.4483529,18.7002465,16.31022714
Incidence,Middle SDI,Both,Age-standardized,Breast cancer,Rate,2014,16.98029329,18.16613368,15.85276538
Incidence,High-middle SDI,Both,All ages,Breast cancer,Number,2014,458836.5812,481886.6955,435447.4312
Incidence,High-middle SDI,Both,All ages,Breast cancer,Rate,2014,32.93973847,34.59449916,31.26063852
Incidence,High-middle SDI,Both,Age-standardized,Breast cancer,Rate,2014,25.52487265,26.79380967,24.21374729
Incidence,Middle SDI,Both,All ages,Breast cancer,Number,2011,352660.4268,375744.6862,333388.5512
Incidence,Middle SDI,Both,All ages,Breast cancer,Rate,2011,15.84683964,16.88413367,14.98085554
Incidence,Middle SDI,Both,Age-standardized,Breast cancer,Rate,2011,16.23031696,17.27458191,15.32474649
Incidence,Global,Both,All ages,Breast cancer,Number,2017,1890100.039,2010464.692,1771258.558
Incidence,Global,Both,All ages,Breast cancer,Rate,2017,24.94190761,26.53024896,23.37366616
Incidence,Global,Both,Age-standardized,Breast cancer,Rate,2017,23.90433639,25.45251694,22.38019567
Incidence,Global,Both,All ages,Breast cancer,Number,2019,2002354.128,2172539.903,1832150.243
Incidence,Global,Both,All ages,Breast cancer,Rate,2019,25.8786854,28.07818851,23.67894823
Incidence,Global,Both,Age-standardized,Breast cancer,Rate,2019,24.16638875,26.24477726,22.10880243
Incidence,Global,Both,All ages,Breast cancer,Number,2018,1949203.322,2091208.735,1808536.325
Incidence,Global,Both,All ages,Breast cancer,Rate,2018,25.45128604,27.30548995,23.61455822
Incidence,Global,Both,Age-standardized,Breast cancer,Rate,2018,24.07536697,25.82983954,22.30766505
Incidence,Middle SDI,Both,All ages,Breast cancer,Number,2017,450290.8376,494321.7363,409920.0696
Incidence,Middle SDI,Both,All ages,Breast cancer,Rate,2017,19.11384854,20.98286265,17.40019887
Incidence,Middle SDI,Both,Age-standardized,Breast cancer,Rate,2017,17.74167351,19.43660052,16.18401995
Incidence,High SDI,Both,All ages,Breast cancer,Number,2015,652810.5294,675289.2205,618267.607
Incidence,High SDI,Both,All ages,Breast cancer,Rate,2015,65.90642967,68.17583282,62.41904615
Incidence,High SDI,Both,Age-standardized,Breast cancer,Rate,2015,42.1778462,43.45193197,40.36704995
Incidence,High SDI,Both,All ages,Breast cancer,Number,2016,662476.4117,685050.3646,626764.0701
Incidence,High SDI,Both,All ages,Breast cancer,Rate,2016,66.44988937,68.71417629,62.86775255
Incidence,High SDI,Both,Age-standardized,Breast cancer,Rate,2016,42.14731328,43.37321875,40.24891869
Incidence,Middle SDI,Both,All ages,Breast cancer,Number,2013,381236.4355,406528.6506,358921.9392
Incidence,Middle SDI,Both,All ages,Breast cancer,Rate,2013,16.810443,17.92569143,15.82649568
Incidence,Middle SDI,Both,Age-standardized,Breast cancer,Rate,2013,16.63757331,17.73495093,15.64926233
Incidence,Low-middle SDI,Both,All ages,Breast cancer,Number,2017,210337.2633,235609.6344,185394.2746
Incidence,Low-middle SDI,Both,All ages,Breast cancer,Rate,2017,12.21575412,13.68349725,10.76714054
Incidence,Low-middle SDI,Both,Age-standardized,Breast cancer,Rate,2017,14.79347798,16.53811426,13.07923991
Incidence,High-middle SDI,Both,All ages,Breast cancer,Number,2017,491384.3128,531479.7168,456120.7361
Incidence,High-middle SDI,Both,All ages,Breast cancer,Rate,2017,34.65336008,37.48096455,32.16650532
Incidence,High-middle SDI,Both,Age-standardized,Breast cancer,Rate,2017,25.70307342,27.80109949,23.84407019
Incidence,Low-middle SDI,Both,All ages,Breast cancer,Number,2015,192213.1588,211832.2618,172698.8286
Incidence,Low-middle SDI,Both,All ages,Breast cancer,Rate,2015,11.44394919,12.61202748,10.28210884
Incidence,Low-middle SDI,Both,Age-standardized,Breast cancer,Rate,2015,14.27915994,15.69356505,12.86390419
Incidence,Middle SDI,Both,All ages,Breast cancer,Number,2012,365874.8802,389799.6371,345258.0249
Incidence,Middle SDI,Both,All ages,Breast cancer,Rate,2012,16.28598007,17.35092914,15.36827374
Incidence,Middle SDI,Both,Age-standardized,Breast cancer,Rate,2012,16.39507544,17.42726486,15.43603778
Incidence,High SDI,Both,All ages,Breast cancer,Number,2014,643496.4721,664199.5492,608934.6268
Incidence,High SDI,Both,All ages,Breast cancer,Rate,2014,65.41410898,67.51866341,61.90075279
Incidence,High SDI,Both,Age-standardized,Breast cancer,Rate,2014,42.31175528,43.49567251,40.3949939
Incidence,Low-middle SDI,Both,All ages,Breast cancer,Number,2016,201997.7406,225207.3406,179418.1158
Incidence,Low-middle SDI,Both,All ages,Breast cancer,Rate,2016,11.87365623,13.23794283,10.54640028
Incidence,Low-middle SDI,Both,Age-standardized,Breast cancer,Rate,2016,14.59461479,16.23348995,12.97753607
Incidence,Low-middle SDI,Both,All ages,Breast cancer,Number,2018,220152.0066,248038.7063,193450.576
Incidence,Low-middle SDI,Both,All ages,Breast cancer,Rate,2018,12.63316346,14.23340886,11.10093333
Incidence,Low-middle SDI,Both,Age-standardized,Breast cancer,Rate,2018,15.07380146,16.95811458,13.24829389
Incidence,High-middle SDI,Both,All ages,Breast cancer,Number,2018,505233.3666,549270.6169,459701.782
Incidence,High-middle SDI,Both,All ages,Breast cancer,Rate,2018,35.46422848,38.55536855,32.26819547
Incidence,High-middle SDI,Both,Age-standardized,Breast cancer,Rate,2018,25.91902691,28.19463156,23.56628389
Incidence,High-middle SDI,Both,All ages,Breast cancer,Number,2016,481385.7468,510910.5766,453930.0219
Incidence,High-middle SDI,Both,All ages,Breast cancer,Rate,2016,34.14034595,36.23427564,32.19315921
Incidence,High-middle SDI,Both,Age-standardized,Breast cancer,Rate,2016,25.68856658,27.26025543,24.19947914
Incidence,High SDI,Both,All ages,Breast cancer,Number,2017,663342.6939,702913.6535,619469.4814
Incidence,High SDI,Both,All ages,Breast cancer,Rate,2017,66.13811583,70.08351047,61.7637681
Incidence,High SDI,Both,Age-standardized,Breast cancer,Rate,2017,41.57052684,43.9955407,39.09155658
Incidence,Low SDI,Both,All ages,Breast cancer,Number,2017,73548.00497,83111.72456,64291.46188
Incidence,Low SDI,Both,All ages,Breast cancer,Rate,2017,6.841601887,7.731240728,5.980537297
Incidence,Low SDI,Both,Age-standardized,Breast cancer,Rate,2017,13.00172163,14.6351798,11.46167142
Incidence,Low SDI,Both,All ages,Breast cancer,Number,2015,66480.32158,74806.25587,58659.81853
Incidence,Low SDI,Both,All ages,Breast cancer,Rate,2015,6.494525385,7.307893766,5.730533058
Incidence,Low SDI,Both,Age-standardized,Breast cancer,Rate,2015,12.57750619,14.0776567,11.10039962
Incidence,Low SDI,Both,All ages,Breast cancer,Number,2016,69867.32392,78602.69545,62066.17624
Incidence,Low SDI,Both,All ages,Breast cancer,Rate,2016,6.660983672,7.493793115,5.917240897
Incidence,Low SDI,Both,Age-standardized,Breast cancer,Rate,2016,12.77925198,14.28302139,11.36720151
Incidence,Low SDI,Both,All ages,Breast cancer,Number,2018,77950.33776,88475.47934,67705.00493
Incidence,Low SDI,Both,All ages,Breast cancer,Rate,2018,7.076418996,8.03190314,6.146336203
Incidence,Low SDI,Both,Age-standardized,Breast cancer,Rate,2018,13.32255318,15.03520884,11.62572194
Incidence,High SDI,Both,All ages,Breast cancer,Number,2018,670909.7472,732696.3131,614219.7592
Incidence,High SDI,Both,All ages,Breast cancer,Rate,2018,66.52891338,72.65580766,60.90740718
Incidence,High SDI,Both,Age-standardized,Breast cancer,Rate,2018,41.39652034,45.14684116,37.85284349
Incidence,High-middle SDI,Both,All ages,Breast cancer,Number,2019,516514.7181,574124.8134,464367.6613
Incidence,High-middle SDI,Both,All ages,Breast cancer,Rate,2019,36.10971286,40.13725346,32.46409507
Incidence,High-middle SDI,Both,Age-standardized,Breast cancer,Rate,2019,26.00444112,28.87964233,23.34443686
Incidence,Low SDI,Both,All ages,Breast cancer,Number,2019,81721.24716,93260.08478,71258.02662
Incidence,Low SDI,Both,All ages,Breast cancer,Rate,2019,7.24044819,8.262781535,6.313413804
Incidence,Low SDI,Both,Age-standardized,Breast cancer,Rate,2019,13.50879237,15.21965928,11.93041679
Incidence,Low-middle SDI,Both,All ages,Breast cancer,Number,2019,230769.2691,259295.0792,202825.6448
Incidence,Low-middle SDI,Both,All ages,Breast cancer,Rate,2019,13.08228849,14.69941402,11.49816702
Incidence,Low-middle SDI,Both,Age-standardized,Breast cancer,Rate,2019,15.38410007,17.27033748,13.5403824
Incidence,Middle SDI,Both,All ages,Breast cancer,Number,2015,414007.3686,445543.7904,385987.4672
Incidence,Middle SDI,Both,All ages,Breast cancer,Rate,2015,17.9180015,19.28287975,16.70531623
Incidence,Middle SDI,Both,Age-standardized,Breast cancer,Rate,2015,17.15510702,18.45648596,15.98905486
Incidence,Middle SDI,Both,All ages,Breast cancer,Number,2018,473723.6516,527161.4763,424348.3016
Incidence,Middle SDI,Both,All ages,Breast cancer,Rate,2018,19.93040466,22.17862991,17.85309503
Incidence,Middle SDI,Both,Age-standardized,Breast cancer,Rate,2018,18.21796621,20.25732484,16.32939804
Incidence,Middle SDI,Both,All ages,Breast cancer,Number,2016,427864.6977,463142.1508,395079.1603
Incidence,Middle SDI,Both,All ages,Breast cancer,Rate,2016,18.33839825,19.85039956,16.93320113
Incidence,Middle SDI,Both,Age-standardized,Breast cancer,Rate,2016,17.28378486,18.71195808,15.93038881
Incidence,High SDI,Both,All ages,Breast cancer,Number,2019,678944.5964,753695.7045,606880.2409
Incidence,High SDI,Both,All ages,Breast cancer,Rate,2019,66.99770975,74.3740893,59.88645678
Incidence,High SDI,Both,Age-standardized,Breast cancer,Rate,2019,41.2239868,45.64672339,36.87511454
Incidence,Middle SDI,Both,All ages,Breast cancer,Number,2019,493145.6535,552894.2433,437194.7628
Incidence,Middle SDI,Both,All ages,Breast cancer,Rate,2019,20.57717923,23.07027115,18.24255153
Incidence,Middle SDI,Both,Age-standardized,Breast cancer,Rate,2019,18.51667838,20.75596569,16.42523937
