measure,location,sex,age,cause,metric,year,val,upper,lower
DALYs (Disability-Adjusted Life Years),2000,Both,All ages,Tobacco,Percent,M,0.050178765,0.075943525,0.021350074
DALYs (Disability-Adjusted Life Years),2000,Both,All ages,Tobacco,Rate,M,8.953302003,13.77819333,3.836470184
DALYs (Disability-Adjusted Life Years),2000,Both,All ages,Alcohol use,Number,M,84343.38285,101870.3691,67011.01114
DALYs (Disability-Adjusted Life Years),2000,Both,All ages,Alcohol use,Percent,M,0.023889707,0.028916028,0.018951782
DALYs (Disability-Adjusted Life Years),2000,Both,All ages,Alcohol use,Rate,M,4.261485476,5.14704395,3.385759985
DALYs (Disability-Adjusted Life Years),2000,Both,All ages,Metabolic risks,Number,M,226687.3435,435493.3657,78240.19622
DALYs (Disability-Adjusted Life Years),2000,Both,All ages,Metabolic risks,Percent,M,0.064199501,0.122639927,0.022322518
DALYs (Disability-Adjusted Life Years),2000,Both,All ages,Metabolic risks,Rate,M,11.45347494,22.00348848,3.953119362
DALYs (Disability-Adjusted Life Years),2000,Both,All ages,Dietary risks,Number,M,85002.60379,113333.7043,33074.60423
DALYs (Disability-Adjusted Life Years),2000,Both,All ages,Dietary risks,Percent,M,0.024062848,0.031299201,0.009243023
DALYs (Disability-Adjusted Life Years),2000,Both,All ages,Dietary risks,Rate,M,4.294792896,5.726233862,1.671108518
DALYs (Disability-Adjusted Life Years),2000,Both,All ages,Low physical activity,Number,M,26837.94994,47359.04868,14520.36779
DALYs (Disability-Adjusted Life Years),2000,Both,All ages,Low physical activity,Percent,M,0.007599979,0.013328689,0.004102754
DALYs (Disability-Adjusted Life Years),2000,Both,All ages,Low physical activity,Rate,M,1.355998894,2.392836181,0.73364779
DALYs (Disability-Adjusted Life Years),2002,Both,All ages,Metabolic risks,Rate,G,16.73447579,31.59508857,5.6680166
DALYs (Disability-Adjusted Life Years),2002,Both,All ages,Dietary risks,Number,G,493140.0369,651414.8465,233869.0457
DALYs (Disability-Adjusted Life Years),2002,Both,All ages,Dietary risks,Percent,G,0.033049797,0.043395854,0.015869954
DALYs (Disability-Adjusted Life Years),2002,Both,All ages,Dietary risks,Rate,G,7.807205481,10.31295206,3.702525772
DALYs (Disability-Adjusted Life Years),2002,Both,All ages,Low physical activity,Number,G,140729.2721,244252.9587,69303.0736
DALYs (Disability-Adjusted Life Years),2002,Both,All ages,Low physical activity,Percent,G,0.009431279,0.016567802,0.004619663
DALYs (Disability-Adjusted Life Years),2002,Both,All ages,Low physical activity,Rate,G,2.227972305,3.866919932,1.097179899
DALYs (Disability-Adjusted Life Years),2005,Both,All ages,Metabolic risks,Rate,G,18.39281673,34.02188767,6.663601333
DALYs (Disability-Adjusted Life Years),2005,Both,All ages,Dietary risks,Number,G,513865.0695,677888.0636,246150.3557
DALYs (Disability-Adjusted Life Years),2005,Both,All ages,Dietary risks,Percent,G,0.032957412,0.043300761,0.015722118
DALYs (Disability-Adjusted Life Years),2005,Both,All ages,Dietary risks,Rate,G,7.831050396,10.33067999,3.751210103
DALYs (Disability-Adjusted Life Years),2005,Both,All ages,Low physical activity,Number,G,147229.1025,254223.5153,72864.89849
DALYs (Disability-Adjusted Life Years),2005,Both,All ages,Low physical activity,Percent,G,0.009440281,0.016475885,0.00465661
DALYs (Disability-Adjusted Life Years),2005,Both,All ages,Low physical activity,Rate,G,2.243698958,3.874241077,1.110425141
DALYs (Disability-Adjusted Life Years),2001,Both,All ages,Tobacco,Number,L,30592.86479,47932.69952,13226.93615
DALYs (Disability-Adjusted Life Years),2001,Both,All ages,Tobacco,Percent,L,0.032671885,0.050064379,0.014587025
DALYs (Disability-Adjusted Life Years),2001,Both,All ages,Tobacco,Rate,L,4.33217539,6.787623934,1.873031757
DALYs (Disability-Adjusted Life Years),2001,Both,All ages,Alcohol use,Number,L,27430.04522,35159.53314,20638.89605
DALYs (Disability-Adjusted Life Years),2001,Both,All ages,Alcohol use,Percent,L,0.02930716,0.036523576,0.022917818
DALYs (Disability-Adjusted Life Years),2001,Both,All ages,Alcohol use,Rate,L,3.884296802,4.978849325,2.922619969
DALYs (Disability-Adjusted Life Years),2001,Both,All ages,Metabolic risks,Number,L,31527.56615,76861.06753,658.5540926
DALYs (Disability-Adjusted Life Years),2001,Both,All ages,Metabolic risks,Percent,L,0.033660431,0.08033293,0.000710298
DALYs (Disability-Adjusted Life Years),2001,Both,All ages,Metabolic risks,Rate,L,4.464536,10.8840943,0.093256119
DALYs (Disability-Adjusted Life Years),2001,Both,All ages,Dietary risks,Number,L,13278.2257,18562.36813,3514.409336
DALYs (Disability-Adjusted Life Years),2001,Both,All ages,Dietary risks,Percent,L,0.014180256,0.018717138,0.003803254
DALYs (Disability-Adjusted Life Years),2001,Both,All ages,Dietary risks,Rate,L,1.880294735,2.628568294,0.497666294
DALYs (Disability-Adjusted Life Years),2001,Both,All ages,Low physical activity,Number,L,6019.508925,10686.88249,3476.817578
DALYs (Disability-Adjusted Life Years),2001,Both,All ages,Low physical activity,Percent,L,0.006430536,0.011343975,0.003697843
DALYs (Disability-Adjusted Life Years),2001,Both,All ages,Low physical activity,Rate,L,0.85240688,1.513341417,0.492343023
DALYs (Disability-Adjusted Life Years),1997,Both,All ages,Alcohol use,Number,LM,29943.17877,36839.8549,23734.29524
DALYs (Disability-Adjusted Life Years),1997,Both,All ages,Alcohol use,Percent,LM,0.014307029,0.017313777,0.011153114
DALYs (Disability-Adjusted Life Years),1997,Both,All ages,Alcohol use,Rate,LM,2.338305736,2.876877057,1.853445124
DALYs (Disability-Adjusted Life Years),1997,Both,All ages,Metabolic risks,Number,LM,87338.51548,193734.2344,19088.68712
DALYs (Disability-Adjusted Life Years),1997,Both,All ages,Metabolic risks,Percent,LM,0.041668087,0.091314028,0.008718286
DALYs (Disability-Adjusted Life Years),1997,Both,All ages,Metabolic risks,Rate,LM,6.820389822,15.12898397,1.490662929
DALYs (Disability-Adjusted Life Years),1997,Both,All ages,Dietary risks,Number,LM,29919.09199,40260.33081,10982.23104
DALYs (Disability-Adjusted Life Years),1997,Both,All ages,Dietary risks,Percent,LM,0.01428516,0.018722508,0.005252285
DALYs (Disability-Adjusted Life Years),1997,Both,All ages,Dietary risks,Rate,LM,2.336424765,3.143986923,0.857618158
DALYs (Disability-Adjusted Life Years),1997,Both,All ages,Low physical activity,Number,LM,15765.36767,27011.50815,8846.416855
DALYs (Disability-Adjusted Life Years),1997,Both,All ages,Low physical activity,Percent,LM,0.007533481,0.012722375,0.00417603
DALYs (Disability-Adjusted Life Years),1997,Both,All ages,Low physical activity,Rate,LM,1.231140152,2.109367376,0.690829368
DALYs (Disability-Adjusted Life Years),1995,Both,All ages,Low physical activity,Number,L,4672.007124,8577.524696,2638.326718
DALYs (Disability-Adjusted Life Years),1995,Both,All ages,Low physical activity,Percent,L,0.006029789,0.010627334,0.003554596
DALYs (Disability-Adjusted Life Years),1995,Both,All ages,Low physical activity,Rate,L,0.775157058,1.423141838,0.43773854
DALYs (Disability-Adjusted Life Years),2002,Both,All ages,Alcohol use,Number,HM,301714.8064,359672.3698,248034.0798
DALYs (Disability-Adjusted Life Years),2002,Both,All ages,Alcohol use,Percent,HM,0.076314826,0.090597118,0.063215949
DALYs (Disability-Adjusted Life Years),2002,Both,All ages,Alcohol use,Rate,HM,23.60889704,28.14402134,19.40843118
DALYs (Disability-Adjusted Life Years),2002,Both,All ages,Metabolic risks,Number,HM,329462.6858,599406.5403,123778.1777
DALYs (Disability-Adjusted Life Years),2002,Both,All ages,Metabolic risks,Percent,HM,0.083327796,0.153050345,0.031673569
DALYs (Disability-Adjusted Life Years),2002,Both,All ages,Metabolic risks,Rate,HM,25.78014226,46.90299249,9.685524846
DALYs (Disability-Adjusted Life Years),2002,Both,All ages,Dietary risks,Number,HM,164703.9751,217760.4401,79447.01485
DALYs (Disability-Adjusted Life Years),2002,Both,All ages,Dietary risks,Percent,HM,0.041652491,0.054760338,0.020104825
DALYs (Disability-Adjusted Life Years),2002,Both,All ages,Dietary risks,Rate,HM,12.88792963,17.03954762,6.216653456
DALYs (Disability-Adjusted Life Years),2002,Both,All ages,Low physical activity,Number,HM,38091.9398,63203.14551,19365.13313
DALYs (Disability-Adjusted Life Years),2002,Both,All ages,Low physical activity,Percent,HM,0.009633514,0.016131369,0.004861562
DALYs (Disability-Adjusted Life Years),2002,Both,All ages,Low physical activity,Rate,HM,2.980658111,4.945586108,1.515303276
DALYs (Disability-Adjusted Life Years),2001,Both,All ages,Tobacco,Number,M,181814.6577,278241.9764,76156.36647
DALYs (Disability-Adjusted Life Years),2001,Both,All ages,Tobacco,Percent,M,0.049894367,0.07562475,0.021207654
DALYs (Disability-Adjusted Life Years),2001,Both,All ages,Tobacco,Rate,M,9.077952996,13.89254098,3.802465235
DALYs (Disability-Adjusted Life Years),2001,Both,All ages,Alcohol use,Number,M,86456.15228,104594.8863,69219.77145
DALYs (Disability-Adjusted Life Years),2001,Both,All ages,Alcohol use,Percent,M,0.023736497,0.028690603,0.018899966
DALYs (Disability-Adjusted Life Years),2001,Both,All ages,Alcohol use,Rate,M,4.316730546,5.222392259,3.456123062
DALYs (Disability-Adjusted Life Years),2001,Both,All ages,Metabolic risks,Number,M,240276.4815,461352.4567,82171.06322
DALYs (Disability-Adjusted Life Years),2001,Both,All ages,Metabolic risks,Percent,M,0.065900594,0.126094901,0.022994861
DALYs (Disability-Adjusted Life Years),2001,Both,All ages,Metabolic risks,Rate,M,11.99693486,23.03519402,4.102777295
DALYs (Disability-Adjusted Life Years),2001,Both,All ages,Dietary risks,Number,M,88620.35076,118422.5884,34331.58286
DALYs (Disability-Adjusted Life Years),2001,Both,All ages,Dietary risks,Percent,M,0.024324247,0.031656607,0.009532436
DALYs (Disability-Adjusted Life Years),2001,Both,All ages,Dietary risks,Rate,M,4.424788346,5.912805404,1.71416595
DALYs (Disability-Adjusted Life Years),2001,Both,All ages,Low physical activity,Number,M,27708.62733,48221.66019,15231.61389
DALYs (Disability-Adjusted Life Years),2001,Both,All ages,Low physical activity,Percent,M,0.007608048,0.013332462,0.004138782
DALYs (Disability-Adjusted Life Years),2001,Both,All ages,Low physical activity,Rate,M,1.383483706,2.407693472,0.760510053
DALYs (Disability-Adjusted Life Years),2006,Both,All ages,Tobacco,Number,G,924071.1553,1265408.567,565775.77
DALYs (Disability-Adjusted Life Years),2006,Both,All ages,Tobacco,Percent,G,0.058635485,0.079746326,0.035740247
DALYs (Disability-Adjusted Life Years),2006,Both,All ages,Tobacco,Rate,G,13.90417408,19.04015822,8.513029276
DALYs (Disability-Adjusted Life Years),2006,Both,All ages,Alcohol use,Number,G,966987.718,1146531.242,791329.3608
DALYs (Disability-Adjusted Life Years),2006,Both,All ages,Alcohol use,Percent,G,0.061358714,0.072615992,0.05058272
DALYs (Disability-Adjusted Life Years),2006,Both,All ages,Alcohol use,Rate,G,14.54992453,17.25145287,11.90685493
DALYs (Disability-Adjusted Life Years),2006,Both,All ages,Metabolic risks,Number,G,1247823.189,2314535.996,457646.742
DALYs (Disability-Adjusted Life Years),2006,Both,All ages,Metabolic risks,Percent,G,0.079188088,0.147100291,0.029313558
DALYs (Disability-Adjusted Life Years),1999,Both,All ages,Tobacco,Number,HM,257916.6191,351156.9192,158747.3199
DALYs (Disability-Adjusted Life Years),1999,Both,All ages,Tobacco,Percent,HM,0.067879348,0.091948718,0.041863658
DALYs (Disability-Adjusted Life Years),1999,Both,All ages,Tobacco,Rate,HM,20.6788389,28.15451515,12.72779655
DALYs (Disability-Adjusted Life Years),2001,Both,All ages,Alcohol use,Number,H,496617.2645,589346.4652,409251.6649
DALYs (Disability-Adjusted Life Years),2001,Both,All ages,Alcohol use,Percent,H,0.128336065,0.151843816,0.106451363
DALYs (Disability-Adjusted Life Years),2001,Both,All ages,Alcohol use,Rate,H,55.8446382,66.27204182,46.02037181
DALYs (Disability-Adjusted Life Years),2001,Both,All ages,Metabolic risks,Number,H,318753.0931,601098.0288,100365.2038
DALYs (Disability-Adjusted Life Years),2001,Both,All ages,Metabolic risks,Percent,H,0.082404924,0.156353011,0.026349739
DALYs (Disability-Adjusted Life Years),2001,Both,All ages,Metabolic risks,Rate,H,35.84380252,67.59350578,11.28607259
DALYs (Disability-Adjusted Life Years),2001,Both,All ages,Dietary risks,Number,H,186433.9333,248558.5736,91985.39653
DALYs (Disability-Adjusted Life Years),2001,Both,All ages,Dietary risks,Percent,H,0.048192911,0.063744053,0.024081614
DALYs (Disability-Adjusted Life Years),2001,Both,All ages,Dietary risks,Rate,H,20.96450586,27.95042501,10.3437628
DALYs (Disability-Adjusted Life Years),2001,Both,All ages,Low physical activity,Number,H,48542.32925,90982.08768,19343.6627
DALYs (Disability-Adjusted Life Years),2001,Both,All ages,Low physical activity,Percent,H,0.012543847,0.02358844,0.004970965
DALYs (Disability-Adjusted Life Years),2001,Both,All ages,Low physical activity,Rate,H,5.458587544,10.23094067,2.175195915
DALYs (Disability-Adjusted Life Years),1998,Both,All ages,Alcohol use,Number,H,496738.2157,590202.2492,409035.0525
DALYs (Disability-Adjusted Life Years),1998,Both,All ages,Alcohol use,Percent,H,0.128948973,0.152178225,0.106964874
DALYs (Disability-Adjusted Life Years),1998,Both,All ages,Alcohol use,Rate,H,57.04131799,67.77395641,46.97021039
DALYs (Disability-Adjusted Life Years),1998,Both,All ages,Metabolic risks,Number,H,302266.5624,575611.8362,91825.84315
DALYs (Disability-Adjusted Life Years),1998,Both,All ages,Metabolic risks,Percent,H,0.07850321,0.150846816,0.024050192
DALYs (Disability-Adjusted Life Years),1998,Both,All ages,Metabolic risks,Rate,H,34.70979796,66.09851376,10.54452215
DALYs (Disability-Adjusted Life Years),1998,Both,All ages,Dietary risks,Number,H,187072.0445,249473.465,92895.57015
DALYs (Disability-Adjusted Life Years),1998,Both,All ages,Dietary risks,Percent,H,0.048576255,0.064325217,0.024285974
DALYs (Disability-Adjusted Life Years),1998,Both,All ages,Dietary risks,Rate,H,21.48181002,28.64747425,10.66736077
DALYs (Disability-Adjusted Life Years),1998,Both,All ages,Low physical activity,Number,H,48113.15561,90260.65531,19460.08314
DALYs (Disability-Adjusted Life Years),1998,Both,All ages,Low physical activity,Percent,H,0.012490097,0.023351632,0.00497581
DALYs (Disability-Adjusted Life Years),1998,Both,All ages,Low physical activity,Rate,H,5.524917798,10.36478889,2.234635378
DALYs (Disability-Adjusted Life Years),1999,Both,All ages,Tobacco,Number,M,172104.357,263661.2142,73697.168
DALYs (Disability-Adjusted Life Years),1999,Both,All ages,Tobacco,Percent,M,0.0504347,0.076440137,0.021312423
DALYs (Disability-Adjusted Life Years),1999,Both,All ages,Tobacco,Rate,M,8.802611567,13.48546484,3.769384778
DALYs (Disability-Adjusted Life Years),2005,Both,All ages,Tobacco,Number,HM,267306.5137,367556.3215,162468.4055
DALYs (Disability-Adjusted Life Years),2005,Both,All ages,Tobacco,Percent,HM,0.065348173,0.088960226,0.040144736
DALYs (Disability-Adjusted Life Years),2005,Both,All ages,Tobacco,Rate,HM,20.4367292,28.10125688,12.42140628
DALYs (Disability-Adjusted Life Years),1995,Both,All ages,Alcohol use,Number,H,500723.0346,593031.6131,413335.0328
DALYs (Disability-Adjusted Life Years),1995,Both,All ages,Alcohol use,Percent,H,0.129583073,0.152896165,0.107750802
DALYs (Disability-Adjusted Life Years),1995,Both,All ages,Alcohol use,Rate,H,58.69209379,69.51201492,48.44893651
DALYs (Disability-Adjusted Life Years),1995,Both,All ages,Metabolic risks,Number,H,293032.5397,561910.1896,87233.72314
DALYs (Disability-Adjusted Life Years),1995,Both,All ages,Metabolic risks,Percent,H,0.075870354,0.146756938,0.022251497
DALYs (Disability-Adjusted Life Years),1995,Both,All ages,Metabolic risks,Rate,H,34.34771743,65.86412701,10.22507356
DALYs (Disability-Adjusted Life Years),1995,Both,All ages,Dietary risks,Number,H,189740.1556,252689.6545,94296.57488
DALYs (Disability-Adjusted Life Years),1995,Both,All ages,Dietary risks,Percent,H,0.049117839,0.065189743,0.024756899
DALYs (Disability-Adjusted Life Years),1995,Both,All ages,Dietary risks,Rate,H,22.24033296,29.61893876,11.05294351
DALYs (Disability-Adjusted Life Years),1995,Both,All ages,Low physical activity,Number,H,48036.30203,90724.82499,19253.99544
DALYs (Disability-Adjusted Life Years),1995,Both,All ages,Low physical activity,Percent,H,0.012430929,0.023206586,0.004979266
DALYs (Disability-Adjusted Life Years),1995,Both,All ages,Low physical activity,Rate,H,5.630560109,10.63428197,2.25685105
DALYs (Disability-Adjusted Life Years),2005,Both,All ages,Tobacco,Number,M,197226.6071,300258.1195,84935.10445
DALYs (Disability-Adjusted Life Years),2005,Both,All ages,Tobacco,Percent,M,0.048604623,0.073408299,0.021034229
DALYs (Disability-Adjusted Life Years),2005,Both,All ages,Tobacco,Rate,M,9.419204021,14.33981209,4.056354713
DALYs (Disability-Adjusted Life Years),2005,Both,All ages,Tobacco,Number,G,923507.5064,1265599.059,566744.3892
DALYs (Disability-Adjusted Life Years),2005,Both,All ages,Tobacco,Percent,G,0.059206395,0.08049933,0.036105633
DALYs (Disability-Adjusted Life Years),2005,Both,All ages,Tobacco,Rate,G,14.07379924,19.2871059,8.636905166
DALYs (Disability-Adjusted Life Years),2005,Both,All ages,Alcohol use,Number,G,972335.4994,1157093.118,798302.4057
DALYs (Disability-Adjusted Life Years),2005,Both,All ages,Alcohol use,Percent,G,0.062339471,0.07350288,0.05152082
DALYs (Disability-Adjusted Life Years),2005,Both,All ages,Alcohol use,Rate,G,14.81791379,17.63352884,12.16573521
DALYs (Disability-Adjusted Life Years),2005,Both,All ages,Metabolic risks,Number,G,1206916.77,2232479.525,437258.3228
DALYs (Disability-Adjusted Life Years),2005,Both,All ages,Metabolic risks,Percent,G,0.077372645,0.144214399,0.028076272
DALYs (Disability-Adjusted Life Years),2002,Both,All ages,Tobacco,Number,LM,104060.0371,160028.0204,44903.59328
DALYs (Disability-Adjusted Life Years),2002,Both,All ages,Tobacco,Percent,LM,0.043947355,0.066383735,0.019150069
DALYs (Disability-Adjusted Life Years),2002,Both,All ages,Tobacco,Rate,LM,7.501020533,11.53539341,3.236811984
DALYs (Disability-Adjusted Life Years),2002,Both,All ages,Alcohol use,Number,LM,35815.71769,44035.17816,28179.87066
DALYs (Disability-Adjusted Life Years),2002,Both,All ages,Alcohol use,Percent,LM,0.015128823,0.018235748,0.012054766
DALYs (Disability-Adjusted Life Years),2002,Both,All ages,Alcohol use,Rate,LM,2.581725332,3.174213509,2.031306103
DALYs (Disability-Adjusted Life Years),2002,Both,All ages,Metabolic risks,Number,LM,107008.1913,237507.707,21170.56435
DALYs (Disability-Adjusted Life Years),2002,Both,All ages,Metabolic risks,Percent,LM,0.045192724,0.098751682,0.009034759
DALYs (Disability-Adjusted Life Years),2002,Both,All ages,Metabolic risks,Rate,LM,7.713534057,17.120407,1.526050176
DALYs (Disability-Adjusted Life Years),2002,Both,All ages,Dietary risks,Number,LM,36152.34837,48099.02417,13437.31419
DALYs (Disability-Adjusted Life Years),2002,Both,All ages,Dietary risks,Percent,LM,0.015269009,0.019944961,0.005745075
DALYs (Disability-Adjusted Life Years),2002,Both,All ages,Dietary risks,Rate,LM,2.605990878,3.467150099,0.96860978
DALYs (Disability-Adjusted Life Years),2002,Both,All ages,Low physical activity,Number,LM,18993.43666,32529.9529,10625.43161
DALYs (Disability-Adjusted Life Years),2002,Both,All ages,Low physical activity,Percent,LM,0.008024762,0.013543699,0.004416852
DALYs (Disability-Adjusted Life Years),2002,Both,All ages,Low physical activity,Rate,LM,1.369115007,2.344875626,0.765919203
DALYs (Disability-Adjusted Life Years),2002,Both,All ages,Tobacco,Number,L,31578.80422,49576.2064,13646.11644
DALYs (Disability-Adjusted Life Years),2002,Both,All ages,Tobacco,Percent,L,0.032687538,0.049841262,0.014509879
DALYs (Disability-Adjusted Life Years),2002,Both,All ages,Tobacco,Rate,L,4.350202907,6.829471937,1.879848743
DALYs (Disability-Adjusted Life Years),2002,Both,All ages,Alcohol use,Number,L,28007.79535,35743.57695,21049.87144
DALYs (Disability-Adjusted Life Years),2002,Both,All ages,Alcohol use,Percent,L,0.02900322,0.036135102,0.022532408
DALYs (Disability-Adjusted Life Years),2002,Both,All ages,Alcohol use,Rate,L,3.858271261,4.923929712,2.89976819
DALYs (Disability-Adjusted Life Years),2002,Both,All ages,Metabolic risks,Number,L,33282.68247,80566.9077,1197.022382
DALYs (Disability-Adjusted Life Years),2002,Both,All ages,Metabolic risks,Percent,L,0.034441925,0.082154925,0.001325042
DALYs (Disability-Adjusted Life Years),2002,Both,All ages,Metabolic risks,Rate,L,4.584924149,11.09865952,0.164898272
DALYs (Disability-Adjusted Life Years),2002,Both,All ages,Dietary risks,Number,L,13685.81733,19174.63901,3601.648678
DALYs (Disability-Adjusted Life Years),2002,Both,All ages,Dietary risks,Percent,L,0.014166992,0.018657864,0.003811555
DALYs (Disability-Adjusted Life Years),2002,Both,All ages,Dietary risks,Rate,L,1.88531782,2.641441702,0.496152497
DALYs (Disability-Adjusted Life Years),2002,Both,All ages,Low physical activity,Number,L,6247.432932,10959.01677,3557.574934
DALYs (Disability-Adjusted Life Years),2002,Both,All ages,Low physical activity,Percent,L,0.006468861,0.011450149,0.003724766
DALYs (Disability-Adjusted Life Years),2002,Both,All ages,Low physical activity,Rate,L,0.86062793,1.50968182,0.490081028
DALYs (Disability-Adjusted Life Years),2004,Both,All ages,Tobacco,Number,LM,105806.347,162431.6752,46364.88823
DALYs (Disability-Adjusted Life Years),2004,Both,All ages,Tobacco,Percent,LM,0.043414524,0.065419241,0.018860026
DALYs (Disability-Adjusted Life Years),2004,Both,All ages,Tobacco,Rate,LM,7.393513016,11.35036544,3.239875624
DALYs (Disability-Adjusted Life Years),2004,Both,All ages,Alcohol use,Number,LM,38495.59012,47143.26434,30564.15785
DALYs (Disability-Adjusted Life Years),2004,Both,All ages,Alcohol use,Percent,LM,0.015802116,0.01911429,0.012524903
DALYs (Disability-Adjusted Life Years),2004,Both,All ages,Alcohol use,Rate,LM,2.689986514,3.294266822,2.135755606
DALYs (Disability-Adjusted Life Years),2004,Both,All ages,Metabolic risks,Number,LM,117316.105,255958.5274,25400.56635
DALYs (Disability-Adjusted Life Years),2004,Both,All ages,Metabolic risks,Percent,LM,0.048094972,0.103839265,0.010057532
DALYs (Disability-Adjusted Life Years),2004,Both,All ages,Metabolic risks,Rate,LM,8.197789393,17.88581458,1.774935277
DALYs (Disability-Adjusted Life Years),1995,Both,All ages,Tobacco,Number,M,151255.5475,232323.2337,63912.04067
DALYs (Disability-Adjusted Life Years),1995,Both,All ages,Tobacco,Percent,M,0.051036731,0.07743689,0.021589105
DALYs (Disability-Adjusted Life Years),1995,Both,All ages,Tobacco,Rate,M,8.159206638,12.53225618,3.447619312
DALYs (Disability-Adjusted Life Years),1995,Both,All ages,Alcohol use,Number,M,71778.68467,86556.37393,56491.79709
DALYs (Disability-Adjusted Life Years),1995,Both,All ages,Alcohol use,Percent,M,0.024237259,0.029365993,0.018964229
DALYs (Disability-Adjusted Life Years),1995,Both,All ages,Alcohol use,Rate,M,3.871971178,4.669126868,3.047347707
DALYs (Disability-Adjusted Life Years),1995,Both,All ages,Metabolic risks,Number,M,175094.1272,344986.4964,56831.03534
DALYs (Disability-Adjusted Life Years),1995,Both,All ages,Metabolic risks,Percent,M,0.059106215,0.116635457,0.019016288
DALYs (Disability-Adjusted Life Years),1995,Both,All ages,Metabolic risks,Rate,M,9.445135658,18.6096719,3.0656473
DALYs (Disability-Adjusted Life Years),1995,Both,All ages,Dietary risks,Number,M,68243.10223,91618.23084,24281.68255
DALYs (Disability-Adjusted Life Years),1995,Both,All ages,Dietary risks,Percent,M,0.023025116,0.030216317,0.008312055
DALYs (Disability-Adjusted Life Years),1995,Both,All ages,Dietary risks,Rate,M,3.681250585,4.942179574,1.309831399
DALYs (Disability-Adjusted Life Years),1995,Both,All ages,Low physical activity,Number,M,21663.29065,37884.99693,11754.93212
DALYs (Disability-Adjusted Life Years),1995,Both,All ages,Low physical activity,Percent,M,0.007313092,0.012615696,0.004001498
DALYs (Disability-Adjusted Life Years),1995,Both,All ages,Low physical activity,Rate,M,1.168586989,2.043637563,0.634098529
DALYs (Disability-Adjusted Life Years),2002,Both,All ages,Alcohol use,Number,M,89410.29727,108131.5865,71536.52832
DALYs (Disability-Adjusted Life Years),2002,Both,All ages,Alcohol use,Percent,M,0.023858737,0.028810289,0.018956921
DALYs (Disability-Adjusted Life Years),2002,Both,All ages,Alcohol use,Rate,M,4.412810565,5.33679254,3.530657627
DALYs (Disability-Adjusted Life Years),2002,Both,All ages,Metabolic risks,Number,M,258470.6661,497187.5261,90712.11831
DALYs (Disability-Adjusted Life Years),2002,Both,All ages,Metabolic risks,Percent,M,0.068917706,0.131101857,0.024064096
DALYs (Disability-Adjusted Life Years),2002,Both,All ages,Metabolic risks,Rate,M,12.75671954,24.53849763,4.477061438
DALYs (Disability-Adjusted Life Years),2002,Both,All ages,Dietary risks,Number,M,92022.46779,122535.5589,36763.16338
DALYs (Disability-Adjusted Life Years),2002,Both,All ages,Dietary risks,Percent,M,0.024545294,0.031981726,0.009772971
DALYs (Disability-Adjusted Life Years),2002,Both,All ages,Dietary risks,Rate,M,4.541733229,6.047695011,1.814431679
DALYs (Disability-Adjusted Life Years),2000,Both,All ages,Tobacco,Number,H,333758.4848,422695.1345,241500.3883
DALYs (Disability-Adjusted Life Years),2000,Both,All ages,Tobacco,Percent,H,0.08633675,0.107938894,0.063351646
DALYs (Disability-Adjusted Life Years),2000,Both,All ages,Tobacco,Rate,H,37.79921529,47.87157516,27.35069095
DALYs (Disability-Adjusted Life Years),2000,Both,All ages,Alcohol use,Number,H,496742.705,591579.6991,409084.9181
DALYs (Disability-Adjusted Life Years),2000,Both,All ages,Alcohol use,Percent,H,0.12850238,0.152184456,0.106461552
DALYs (Disability-Adjusted Life Years),2000,Both,All ages,Alcohol use,Rate,H,56.25769921,66.99829195,46.33017464
DALYs (Disability-Adjusted Life Years),2000,Both,All ages,Metabolic risks,Number,H,313559.581,595196.3764,97841.82001
DALYs (Disability-Adjusted Life Years),2000,Both,All ages,Metabolic risks,Percent,H,0.08114825,0.154574705,0.025854439
DALYs (Disability-Adjusted Life Years),2000,Both,All ages,Metabolic risks,Rate,H,35.51162487,67.40789221,11.08089887
DALYs (Disability-Adjusted Life Years),2000,Both,All ages,Dietary risks,Number,H,186631.313,248785.7913,92278.04458
DALYs (Disability-Adjusted Life Years),2000,Both,All ages,Dietary risks,Percent,H,0.04829326,0.063884967,0.024126827
DALYs (Disability-Adjusted Life Years),2000,Both,All ages,Dietary risks,Rate,H,21.13659278,28.17578612,10.45078352
DALYs (Disability-Adjusted Life Years),2000,Both,All ages,Low physical activity,Number,H,48548.30366,90750.65473,19475.18815
DALYs (Disability-Adjusted Life Years),2000,Both,All ages,Low physical activity,Percent,H,0.012558717,0.023567284,0.004990667
DALYs (Disability-Adjusted Life Years),2000,Both,All ages,Low physical activity,Rate,H,5.498250577,10.27780174,2.205627311
DALYs (Disability-Adjusted Life Years),2004,Both,All ages,Tobacco,Number,HM,264323.3022,361832.3634,160840.0741
DALYs (Disability-Adjusted Life Years),2004,Both,All ages,Tobacco,Percent,HM,0.065717927,0.089399249,0.040357833
DALYs (Disability-Adjusted Life Years),2004,Both,All ages,Tobacco,Rate,HM,20.36243147,27.87414746,12.39048907
DALYs (Disability-Adjusted Life Years),2004,Both,All ages,Alcohol use,Number,HM,304463.886,362959.3937,249850.0533
DALYs (Disability-Adjusted Life Years),2004,Both,All ages,Alcohol use,Percent,HM,0.075704163,0.090314008,0.062541216
DALYs (Disability-Adjusted Life Years),2004,Both,All ages,Alcohol use,Rate,HM,23.45470476,27.96096946,19.24746909
